root,blocks_audited,reached_state_one_endpoint,state_one_endpoint_block,queue_at_state_one_endpoint,maximum_queue,first_return_to_zero_after_positive,longest_positive_excursion,final_queue,max_queue_block,max_queue_block_length,max_queue_block_claims,max_queue_block_capacity,max_queue_block_drift,max_queue_endpoint_height,max_queue_claim_depth_histogram
8177,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
8179,16,True,15,0,1,4,1,0,3,2,2,1,1,2,d1:1;d2:1
8181,12,True,11,0,4,3,2,0,1,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8183,20,True,19,0,4,7,3,0,9,3,2,1,1,2,d1:1;d3:1
8185,21,True,20,0,4,5,3,0,10,3,2,1,1,2,d1:1;d3:1
8187,21,True,20,0,4,4,4,0,10,3,2,1,1,2,d1:1;d3:1
8189,29,True,28,0,6,12,11,0,3,6,3,1,2,2,d1:1;d3:1;d5:1
8191,24,True,23,0,8,7,7,0,2,4,2,1,1,2,d1:1;d3:1
8193,14,True,13,0,0,-1,0,0,-1,0,0,0,0,0,none
8195,21,True,20,0,3,16,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8197,27,True,26,0,5,9,13,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8199,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8201,20,True,19,0,3,2,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8203,26,True,25,0,5,8,13,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8205,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
8207,24,True,23,0,5,6,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8209,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
8211,26,True,25,0,5,22,13,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8213,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8215,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8217,26,True,25,0,5,22,13,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8219,32,True,31,0,3,5,9,0,23,6,3,2,1,3,d2:1;d4:1;d5:1
8221,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8223,31,True,30,0,3,5,9,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
8225,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8227,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8229,20,True,19,0,2,2,6,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8231,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
8233,24,True,23,0,2,4,6,0,1,5,3,1,2,2,d1:1;d3:1;d5:1
8235,19,True,18,0,2,7,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8237,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8239,25,True,24,0,5,1,13,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8241,12,True,11,0,1,5,1,0,4,4,2,1,1,2,d2:1;d4:1
8243,12,True,11,0,1,5,1,0,4,4,2,1,1,2,d2:1;d4:1
8245,22,True,21,0,5,18,13,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8247,20,True,19,0,2,3,2,0,1,4,3,1,2,2,d1:1;d2:1;d4:1
8249,13,True,12,0,1,10,1,0,9,3,2,1,1,2,d2:1;d3:1
8251,12,True,11,0,1,9,1,0,8,3,2,1,1,2,d2:1;d3:1
8253,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8255,28,True,27,0,4,5,2,0,17,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8257,31,True,30,0,6,10,9,0,5,6,3,1,2,2,d1:1;d3:1;d5:1
8259,30,True,29,0,5,9,9,0,4,6,3,1,2,2,d1:1;d3:1;d5:1
8261,22,True,21,0,5,18,13,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8263,26,True,25,0,4,21,12,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8265,26,True,25,0,1,5,3,0,2,4,2,1,1,2,d2:1;d3:1
8267,21,True,20,0,5,17,13,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8269,28,True,27,0,4,5,12,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8271,19,True,18,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
8273,27,True,26,0,4,4,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8275,19,True,18,0,1,4,3,0,1,4,2,1,1,2,d1:1;d3:1
8277,21,True,20,0,4,16,12,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8279,25,True,24,0,4,6,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8281,26,True,25,0,4,7,12,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8283,17,True,16,0,2,3,1,0,2,4,3,1,2,2,d1:1;d3:1;d4:1
8285,21,True,20,0,5,17,13,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8287,12,True,11,0,1,2,1,0,1,2,2,1,1,2,d1:1;d2:1
8289,18,True,17,0,2,13,6,0,9,6,3,2,1,3,d2:1;d4:1;d5:1
8291,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8293,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8295,16,True,15,0,2,2,1,0,1,4,3,1,2,2,d1:1;d2:1;d4:1
8297,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8299,28,True,27,0,4,5,12,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8301,16,True,15,0,4,3,3,0,5,3,2,1,1,2,d1:1;d3:1
8303,21,True,20,0,4,4,4,0,12,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8305,21,True,20,0,4,16,12,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8307,15,True,14,0,1,9,1,0,8,2,2,1,1,2,d1:1;d2:1
8309,14,True,13,0,1,8,1,0,7,2,2,1,1,2,d1:1;d2:1
8311,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
8313,28,True,27,0,3,4,9,0,9,4,3,1,2,2,d1:1;d3:1;d4:1
8315,33,True,32,0,6,4,17,0,16,3,2,1,1,2,d1:1;d3:1
8317,11,True,10,0,1,3,2,0,1,4,2,1,1,2,d2:1;d4:1
8319,14,True,13,0,3,1,2,0,0,7,4,1,3,2,d1:1;d2:1;d4:1;d6:1
8321,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8323,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
8325,14,True,13,0,1,8,1,0,7,2,2,1,1,2,d1:1;d2:1
8327,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
8329,28,True,27,0,4,5,9,0,6,8,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d8:1
8331,28,True,27,0,3,8,9,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8333,21,True,20,0,4,16,12,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8335,19,True,18,0,2,4,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8337,27,True,26,0,3,4,9,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8339,26,True,25,0,3,6,9,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8341,20,True,19,0,5,2,13,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8343,19,True,18,0,4,14,12,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8345,22,True,21,0,2,11,6,0,6,3,2,1,1,2,d1:1;d2:1
8347,12,True,11,0,1,2,1,0,1,4,2,1,1,2,d1:1;d3:1
8349,20,True,19,0,2,9,6,0,4,2,2,1,1,2,d1:1;d2:1
8351,39,True,38,0,4,5,12,0,30,6,3,2,1,3,d2:1;d4:1;d5:1
8353,15,True,14,0,1,6,3,0,3,3,2,1,1,2,d1:1;d2:1
8355,19,True,18,0,5,15,13,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8357,13,True,12,0,2,4,3,0,1,5,3,1,2,2,d1:1;d3:1;d5:1
8359,26,True,25,0,5,9,7,0,3,5,3,2,1,3,d1:1;d2:1;d4:1
8361,18,True,17,0,3,3,2,0,1,7,4,1,3,2,d2:1;d3:1;d5:1;d7:1
8363,15,True,14,0,1,9,1,0,8,2,2,1,1,2,d1:1;d2:1
8365,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
8367,25,True,24,0,3,1,9,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8369,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
8371,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8373,22,True,21,0,4,17,12,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8375,11,True,10,0,1,5,1,0,4,2,2,1,1,2,d1:1;d2:1
8377,30,True,29,0,3,7,9,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
8379,29,True,28,0,3,24,9,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8381,21,True,20,0,1,2,1,0,1,3,2,1,1,2,d1:1;d3:1
8383,26,True,25,0,3,1,9,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8385,15,True,14,0,1,6,2,0,4,4,2,1,1,2,d2:1;d3:1
8387,13,True,12,0,1,4,2,0,2,3,2,1,1,2,d2:1;d3:1
8389,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8391,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8393,20,True,19,0,4,15,12,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8395,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8397,14,True,13,0,0,-1,0,0,-1,0,0,0,0,0,none
8399,12,True,11,0,1,2,1,0,1,3,2,1,1,2,d1:1;d2:1
8401,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8403,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
8405,7,True,6,0,1,4,1,0,3,3,2,1,1,2,d2:1;d3:1
8407,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8409,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8411,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
8413,18,True,17,0,4,4,2,0,9,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8415,20,True,19,0,2,6,3,0,3,6,4,2,2,3,d1:1;d3:1;d5:1;d6:1
8417,27,True,26,0,3,5,9,0,2,7,4,1,3,2,d1:1;d3:1;d4:1;d6:1
8419,6,True,5,0,1,3,1,0,2,3,2,1,1,2,d2:1;d3:1
8421,22,True,21,0,4,17,12,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8423,12,True,11,0,1,2,1,0,1,3,2,1,1,2,d1:1;d3:1
8425,32,True,31,0,5,2,13,0,23,6,3,2,1,3,d2:1;d4:1;d5:1
8427,28,True,27,0,3,4,9,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8429,24,True,23,0,3,7,9,0,5,4,3,1,2,2,d1:1;d3:1;d4:1
8431,15,True,14,0,4,1,2,0,6,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8433,15,True,14,0,2,10,6,0,6,6,3,2,1,3,d2:1;d4:1;d5:1
8435,11,True,10,0,1,4,2,0,2,3,2,1,1,2,d1:1;d3:1
8437,13,True,12,0,2,8,6,0,4,6,3,2,1,3,d2:1;d4:1;d5:1
8439,24,True,23,0,3,7,9,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8441,12,True,11,0,1,7,4,0,3,3,2,1,1,2,d2:1;d3:1
8443,19,True,18,0,3,6,4,0,3,3,2,1,1,2,d2:1;d3:1
8445,26,True,25,0,4,6,9,0,9,3,2,1,1,2,d1:1;d3:1
8447,21,True,20,0,3,3,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8449,12,True,11,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
8451,10,True,9,0,1,6,1,0,5,4,3,2,1,3,d1:1;d2:1;d4:1
8453,14,True,13,0,2,9,6,0,5,6,3,2,1,3,d2:1;d4:1;d5:1
8455,35,True,34,0,5,10,13,0,26,6,3,2,1,3,d2:1;d4:1;d5:1
8457,10,True,9,0,1,2,1,0,1,3,2,1,1,2,d1:1;d3:1
8459,15,True,14,0,2,10,6,0,6,6,3,2,1,3,d2:1;d4:1;d5:1
8461,14,True,13,0,1,7,2,0,5,6,3,2,1,3,d2:1;d4:1;d5:1
8463,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
8465,15,True,14,0,1,8,2,0,6,6,3,2,1,3,d2:1;d4:1;d5:1
8467,33,True,32,0,4,4,12,0,3,8,5,2,3,3,d1:1;d3:1;d5:1;d6:1;d8:1
8469,7,True,6,0,1,4,1,0,3,3,2,1,1,2,d2:1;d3:1
8471,9,True,8,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
8473,10,True,9,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
8475,20,True,19,0,2,2,2,0,7,5,3,1,2,2,d1:1;d3:1;d4:1
8477,16,True,15,0,2,11,4,0,7,4,3,1,2,2,d1:1;d3:1;d4:1
8479,13,True,12,0,1,1,2,0,0,5,2,1,1,2,d2:1;d4:1
8481,19,True,18,0,4,7,4,0,8,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8483,18,True,17,0,4,6,4,0,7,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8485,18,True,17,0,4,4,2,0,7,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8487,26,True,25,0,3,7,5,0,9,4,2,1,1,2,d1:1;d3:1
8489,13,True,12,0,1,4,3,0,1,5,3,2,1,3,d1:1;d3:1;d5:1
8491,19,True,18,0,4,5,2,0,8,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8493,7,True,6,0,1,4,1,0,3,3,2,1,1,2,d2:1;d3:1
8495,15,True,14,0,1,1,2,0,0,4,2,1,1,2,d1:1;d3:1
8497,23,True,22,0,3,18,9,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8499,23,True,22,0,3,18,9,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8501,21,True,20,0,3,16,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8503,16,True,15,0,1,2,2,0,1,3,2,1,1,2,d1:1;d3:1
8505,17,True,16,0,1,4,2,0,3,3,2,1,1,2,d1:1;d2:1
8507,16,True,15,0,1,13,1,0,12,3,2,1,1,2,d2:1;d3:1
8509,16,True,15,0,1,13,1,0,12,3,2,1,1,2,d2:1;d3:1
8511,30,True,29,0,8,4,7,0,8,4,2,1,1,2,d1:1;d3:1
8513,22,True,21,0,3,17,9,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8515,7,True,6,0,1,3,1,0,2,3,2,1,1,2,d1:1;d2:1
8517,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8519,26,True,25,0,3,4,9,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8521,17,True,16,0,1,14,1,0,13,3,2,1,1,2,d2:1;d3:1
8523,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8525,16,True,15,0,1,3,1,0,2,4,2,1,1,2,d1:1;d3:1
8527,22,True,21,0,5,5,7,0,9,4,3,1,2,2,d1:1;d2:1;d4:1
8529,15,True,14,0,1,12,1,0,11,3,2,1,1,2,d2:1;d3:1
8531,30,True,29,0,5,3,13,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
8533,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8535,20,True,19,0,3,15,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8537,30,True,29,0,5,4,13,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
8539,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8541,13,True,12,0,4,6,2,0,4,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8543,27,True,26,0,5,3,13,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8545,23,True,22,0,3,18,9,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8547,12,True,11,0,4,5,2,0,3,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8549,12,True,11,0,4,5,2,0,3,7,5,1,4,2,d1:1;d2:1;d4:1;d6:1;d7:1
8551,13,True,12,0,1,10,1,0,9,3,2,1,1,2,d2:1;d3:1
8553,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
8555,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
8557,14,True,13,0,1,4,1,0,3,5,3,2,1,3,d2:1;d4:1;d5:1
8559,13,True,12,0,1,1,1,0,0,4,2,1,1,2,d1:1;d3:1
8561,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
8563,21,True,20,0,3,16,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8565,5,True,4,0,0,-1,0,0,-1,0,0,0,0,0,none
8567,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8569,15,True,14,0,1,3,1,0,2,6,4,3,1,4,d1:1;d3:1;d4:1;d6:1
8571,29,True,28,0,5,8,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8573,29,True,28,0,4,7,12,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8575,19,True,18,0,3,14,9,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8577,14,True,13,0,3,6,1,0,5,6,4,1,3,2,d1:1;d2:1;d4:1;d6:1
8579,18,True,17,0,1,6,3,0,3,3,2,1,1,2,d1:1;d2:1
8581,18,True,17,0,1,6,3,0,3,2,2,1,1,2,d1:1;d2:1
8583,17,True,16,0,1,5,3,0,2,3,2,1,1,2,d1:1;d2:1
8585,31,True,30,0,4,2,12,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
8587,20,True,19,0,3,3,9,0,11,6,3,2,1,3,d2:1;d4:1;d5:1
8589,4,True,3,0,0,-1,0,0,-1,0,0,0,0,0,none
8591,17,True,16,0,1,14,1,0,13,3,2,1,1,2,d2:1;d3:1
8593,6,True,5,0,0,-1,0,0,-1,0,0,0,0,0,none
8595,4,True,3,0,0,-1,0,0,-1,0,0,0,0,0,none
8597,4,True,3,0,0,-1,0,0,-1,0,0,0,0,0,none
8599,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8601,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8603,29,True,28,0,5,25,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8605,22,True,21,0,4,12,10,0,5,4,2,1,1,2,d1:1;d3:1
8607,30,True,29,0,4,5,12,0,21,6,3,2,1,3,d2:1;d4:1;d5:1
8609,29,True,28,0,4,24,12,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8611,14,True,13,0,4,5,2,0,3,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8613,14,True,13,0,4,5,2,0,3,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8615,18,True,17,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
8617,28,True,27,0,4,5,12,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8619,23,True,22,0,4,10,3,0,12,3,2,1,1,2,d1:1;d3:1
8621,32,True,31,0,7,18,14,0,6,6,3,1,2,2,d1:1;d3:1;d5:1
8623,13,True,12,0,2,1,1,0,3,9,5,3,2,4,d2:1;d4:1;d5:1;d7:1;d9:1
8625,12,True,11,0,1,5,2,0,3,3,2,1,1,2,d2:1;d3:1
8627,11,True,10,0,1,4,2,0,2,3,2,1,1,2,d2:1;d3:1
8629,10,True,9,0,0,-1,0,0,-1,0,0,0,0,0,none
8631,24,True,23,0,3,19,9,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8633,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
8635,29,True,28,0,5,11,13,0,20,6,3,2,1,3,d2:1;d4:1;d5:1
8637,22,True,21,0,3,4,9,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8639,19,True,18,0,4,5,5,0,4,3,2,1,1,2,d1:1;d2:1
8641,28,True,27,0,5,5,13,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8643,25,True,24,0,5,7,13,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8645,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8647,12,True,11,0,0,-1,0,0,-1,0,0,0,0,0,none
8649,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8651,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8653,27,True,26,0,5,23,13,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8655,27,True,26,0,5,23,13,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8657,26,True,25,0,5,22,13,0,17,6,3,2,1,3,d2:1;d4:1;d5:1
8659,10,True,9,0,1,2,1,0,1,3,2,1,1,2,d1:1;d2:1
8661,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
8663,21,True,20,0,3,3,9,0,12,6,3,2,1,3,d2:1;d4:1;d5:1
8665,24,True,23,0,5,20,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8667,22,True,21,0,2,4,6,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8669,24,True,23,0,5,20,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8671,11,True,10,0,1,2,2,0,0,5,3,2,1,3,d1:1;d2:1;d4:1
8673,24,True,23,0,5,20,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8675,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
8677,14,True,13,0,1,3,1,0,2,3,2,1,1,2,d2:1;d3:1
8679,27,True,26,0,5,3,13,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8681,13,True,12,0,2,2,1,0,1,4,3,1,2,2,d1:1;d2:1;d4:1
8683,21,True,20,0,4,8,6,0,3,4,3,1,2,2,d1:1;d2:1;d4:1
8685,11,True,10,0,0,-1,0,0,-1,0,0,0,0,0,none
8687,18,True,17,0,2,4,4,0,1,3,2,1,1,2,d1:1;d3:1
8689,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
8691,9,True,8,0,0,-1,0,0,-1,0,0,0,0,0,none
8693,24,True,23,0,5,3,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8695,30,True,29,0,4,7,5,0,19,8,5,1,4,2,d1:1;d3:1;d4:1;d6:1;d8:1
8697,34,True,33,0,6,3,9,0,8,6,3,1,2,2,d1:1;d3:1;d5:1
8699,33,True,32,0,5,12,9,0,7,6,3,1,2,2,d1:1;d3:1;d5:1
8701,13,True,12,0,3,4,3,0,1,6,4,1,3,2,d1:1;d3:1;d4:1;d6:1
8703,17,True,16,0,4,5,5,0,0,9,5,1,4,2,d1:1;d3:1;d5:1;d6:1;d8:1
8705,31,True,30,0,4,6,12,0,22,6,3,2,1,3,d2:1;d4:1;d5:1
8707,25,True,24,0,4,20,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8709,24,True,23,0,4,19,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8711,22,True,21,0,1,6,1,0,5,2,2,1,1,2,d1:1;d2:1
8713,24,True,23,0,4,2,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8715,24,True,23,0,4,19,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8717,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
8719,27,True,26,0,4,2,12,0,18,6,3,2,1,3,d2:1;d4:1;d5:1
8721,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
8723,25,True,24,0,5,21,13,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8725,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
8727,23,True,22,0,4,18,12,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8729,23,True,22,0,4,18,12,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8731,19,True,18,0,2,14,6,0,10,6,3,2,1,3,d2:1;d4:1;d5:1
8733,24,True,23,0,4,19,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8735,23,True,22,0,5,2,13,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8737,25,True,24,0,4,20,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8739,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
8741,17,True,16,0,4,4,3,0,6,3,2,1,1,2,d1:1;d3:1
8743,17,True,16,0,4,4,3,0,6,3,2,1,1,2,d1:1;d3:1
8745,9,True,8,0,2,3,2,0,1,5,3,1,2,2,d2:1;d3:1;d5:1
8747,11,True,10,0,1,8,1,0,7,3,2,1,1,2,d2:1;d3:1
8749,16,True,15,0,1,4,1,0,3,2,2,1,1,2,d1:1;d2:1
8751,9,True,8,0,2,4,4,0,3,3,2,1,1,2,d1:1;d3:1
8753,15,True,14,0,1,9,1,0,8,2,2,1,1,2,d1:1;d2:1
8755,15,True,14,0,1,9,1,0,8,2,2,1,1,2,d1:1;d2:1
8757,8,True,7,0,0,-1,0,0,-1,0,0,0,0,0,none
8759,34,True,33,0,6,3,17,0,17,3,2,1,1,2,d1:1;d3:1
8761,13,True,12,0,0,-1,0,0,-1,0,0,0,0,0,none
8763,10,True,9,0,1,7,1,0,6,3,2,1,1,2,d2:1;d3:1
8765,16,True,15,0,1,10,1,0,9,2,2,1,1,2,d1:1;d2:1
8767,14,True,13,0,1,8,1,0,7,2,2,1,1,2,d1:1;d2:1
8769,24,True,23,0,5,6,13,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8771,22,True,21,0,5,4,13,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8773,23,True,22,0,5,5,13,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8775,23,True,22,0,4,18,12,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8777,23,True,22,0,4,18,12,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8779,22,True,21,0,5,4,13,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8781,23,True,22,0,5,19,13,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8783,28,True,27,0,3,8,9,0,19,6,3,2,1,3,d2:1;d4:1;d5:1
8785,23,True,22,0,4,4,12,0,14,6,3,2,1,3,d2:1;d4:1;d5:1
8787,22,True,21,0,4,17,12,0,13,6,3,2,1,3,d2:1;d4:1;d5:1
8789,15,True,14,0,3,10,9,0,6,6,3,2,1,3,d2:1;d4:1;d5:1
8791,21,True,20,0,2,3,6,0,5,2,2,1,1,2,d1:1;d2:1
8793,21,True,20,0,2,3,6,0,2,6,4,2,2,3,d1:1;d3:1;d5:1;d6:1
8795,22,True,21,0,2,3,6,0,6,2,2,1,1,2,d1:1;d2:1
8797,7,True,6,0,0,-1,0,0,-1,0,0,0,0,0,none
8799,16,True,15,0,1,7,3,0,4,3,2,1,1,2,d1:1;d2:1
8801,16,True,15,0,2,7,3,0,4,5,3,1,2,2,d1:1;d3:1;d5:1
8803,24,True,23,0,4,19,12,0,15,6,3,2,1,3,d2:1;d4:1;d5:1
8805,25,True,24,0,4,20,12,0,16,6,3,2,1,3,d2:1;d4:1;d5:1
8807,13,True,12,0,1,7,1,0,6,2,2,1,1,2,d1:1;d2:1
8809,17,True,16,0,1,3,2,0,1,4,3,2,1,3,d1:1;d2:1;d4:1
8811,12,True,11,0,1,3,1,0,2,2,2,1,1,2,d1:1;d2:1
