root,blocks_audited,reached_state_one_endpoint,maximum_queue,terminal_block,witness_start_block,witness_block_count,witness_length,witness_claim_holes,witness_terminal_valuation,witness_absorption_deficit
13533,21,True,3,12,7,6,19,8,8,3
13535,24,True,4,7,5,3,12,5,3,4
13537,11,True,4,3,2,2,10,4,2,4
13539,8,True,0,-1,-1,0,0,0,0,0
13541,31,True,4,22,14,9,26,11,11,4
13543,16,True,2,1,0,2,6,2,2,2
13545,32,True,4,23,15,9,26,11,11,4
13547,32,True,5,23,15,9,27,11,11,5
13549,9,True,0,-1,-1,0,0,0,0,0
13551,37,True,6,9,0,10,35,14,15,6
13553,7,True,0,-1,-1,0,0,0,0,0
13555,20,True,1,5,5,1,3,1,1,1
13557,6,True,0,-1,-1,0,0,0,0,0
13559,20,True,1,5,5,1,2,0,1,1
13561,20,True,1,5,5,1,2,0,1,1
13563,18,True,1,1,1,1,2,0,1,1
13565,32,True,4,23,15,9,26,11,11,4
13567,30,True,4,21,13,9,26,11,11,4
13569,7,True,0,-1,-1,0,0,0,0,0
13571,20,True,1,2,2,1,4,2,1,1
13573,10,True,0,-1,-1,0,0,0,0,0
13575,19,True,1,0,0,1,3,1,1,1
13577,18,True,2,5,5,1,5,2,1,2
13579,7,True,0,-1,-1,0,0,0,0,0
13581,7,True,1,2,2,1,2,0,1,1
13583,5,True,0,-1,-1,0,0,0,0,0
13585,8,True,0,-1,-1,0,0,0,0,0
13587,13,True,1,1,1,1,2,0,1,1
13589,11,True,2,2,2,1,4,1,1,2
13591,6,True,0,-1,-1,0,0,0,0,0
13593,31,True,5,22,14,9,27,11,11,5
13595,17,True,3,1,1,1,6,2,1,3
13597,24,True,3,7,6,2,8,3,2,3
13599,23,True,4,6,3,4,13,5,4,4
13601,10,True,0,-1,-1,0,0,0,0,0
13603,16,True,4,5,5,1,8,3,1,4
13605,16,True,4,5,5,1,8,3,1,4
13607,16,True,4,5,5,1,8,3,1,4
13609,15,True,5,4,4,1,9,3,1,5
13611,17,True,4,6,6,1,8,3,1,4
13613,12,True,1,3,3,1,3,1,1,1
13615,21,True,2,0,0,1,4,1,1,2
13617,34,True,7,8,6,3,18,7,4,7
13619,34,True,7,8,6,3,18,7,4,7
13621,11,True,1,2,2,1,5,2,2,1
13623,16,True,2,5,1,5,12,5,5,2
13625,16,True,2,6,6,1,9,4,3,2
13627,11,True,0,-1,-1,0,0,0,0,0
13629,13,True,1,4,4,1,3,1,1,1
13631,31,True,6,5,3,3,17,7,4,6
13633,12,True,0,-1,-1,0,0,0,0,0
13635,26,True,3,17,12,6,19,8,8,3
13637,23,True,4,4,2,3,11,4,3,4
13639,17,True,2,2,0,3,8,3,3,2
13641,14,True,0,-1,-1,0,0,0,0,0
13643,23,True,3,4,2,3,10,4,3,3
13645,23,True,3,2,2,1,7,2,2,3
13647,22,True,4,4,3,2,9,3,2,4
13649,21,True,6,6,2,5,19,7,6,6
13651,20,True,5,5,1,5,19,7,7,5
13653,3,True,0,-1,-1,0,0,0,0,0
13655,28,True,5,19,11,9,27,11,11,5
13657,10,True,0,-1,-1,0,0,0,0,0
13659,28,True,5,19,11,9,27,11,11,5
13661,29,True,5,20,12,9,27,11,11,5
13663,7,True,0,-1,-1,0,0,0,0,0
13665,15,True,1,2,2,1,3,1,1,1
13667,13,True,1,9,9,1,3,1,1,1
13669,13,True,1,9,9,1,3,1,1,1
13671,23,True,3,1,0,2,8,3,2,3
13673,28,True,5,19,11,9,27,11,11,5
13675,30,True,5,21,13,9,27,11,11,5
13677,28,True,5,19,11,9,27,11,11,5
13679,12,True,2,0,0,1,4,1,1,2
13681,12,True,1,8,8,1,3,1,1,1
13683,13,True,1,9,9,1,3,1,1,1
13685,11,True,1,7,7,1,3,1,1,1
13687,24,True,3,15,10,6,19,8,8,3
13689,26,True,5,17,9,9,27,11,11,5
13691,27,True,5,18,10,9,27,11,11,5
13693,25,True,5,16,8,9,27,11,11,5
13695,9,True,1,0,0,1,7,3,3,1
13697,27,True,5,18,10,9,27,11,11,5
13699,11,True,1,7,7,1,3,1,1,1
13701,13,True,1,2,2,1,3,1,1,1
13703,10,True,1,0,0,1,3,1,1,1
13705,25,True,5,16,8,9,27,11,11,5
13707,12,True,1,8,8,1,3,1,1,1
13709,8,True,0,-1,-1,0,0,0,0,0
13711,15,True,1,3,3,1,3,1,1,1
13713,13,True,1,9,9,1,3,1,1,1
13715,11,True,1,7,7,1,3,1,1,1
13717,7,True,0,-1,-1,0,0,0,0,0
13719,11,True,1,1,1,1,3,1,1,1
13721,13,True,0,-1,-1,0,0,0,0,0
13723,11,True,1,1,1,1,4,1,2,1
13725,20,True,3,3,2,2,8,3,2,3
13727,13,True,2,0,0,1,5,2,1,2
13729,13,True,1,2,2,1,2,0,1,1
13731,26,True,5,17,9,9,27,11,11,5
13733,25,True,5,16,8,9,27,11,11,5
13735,11,True,1,0,0,1,3,1,1,1
13737,15,True,1,2,2,1,4,1,2,1
13739,33,True,4,22,22,1,8,3,1,4
13741,26,True,5,17,9,9,27,11,11,5
13743,35,True,6,9,7,3,15,6,3,6
13745,8,True,0,-1,-1,0,0,0,0,0
13747,7,True,0,-1,-1,0,0,0,0,0
13749,26,True,4,17,9,9,26,11,11,4
13751,13,True,1,9,9,1,3,1,1,1
13753,7,True,0,-1,-1,0,0,0,0,0
13755,33,True,4,24,16,9,26,11,11,4
13757,27,True,4,18,10,9,26,11,11,4
13759,18,True,5,1,0,2,11,4,2,5
13761,26,True,4,17,9,9,26,11,11,4
13763,23,True,2,1,1,1,5,2,1,2
13765,18,True,3,9,4,6,19,8,8,3
13767,26,True,4,17,9,9,26,11,11,4
13769,13,True,1,9,9,1,3,1,1,1
13771,13,True,1,9,9,1,3,1,1,1
13773,15,True,1,11,11,1,3,1,1,1
13775,28,True,7,6,0,7,26,11,8,7
13777,14,True,1,10,10,1,3,1,1,1
13779,29,True,4,20,12,9,26,11,11,4
13781,17,True,3,8,3,6,19,8,8,3
13783,26,True,5,17,9,9,27,11,11,5
13785,12,True,1,8,8,1,3,1,1,1
13787,12,True,1,8,8,1,3,1,1,1
13789,13,True,1,9,9,1,3,1,1,1
13791,18,True,2,1,0,2,8,3,3,2
13793,25,True,4,16,8,9,26,11,11,4
13795,17,True,3,8,3,6,19,8,8,3
13797,24,True,4,15,7,9,26,11,11,4
13799,13,True,1,0,0,1,3,1,1,1
13801,22,True,2,3,1,3,9,4,3,2
13803,24,True,5,15,7,9,27,11,11,5
13805,15,True,1,2,2,1,2,0,1,1
13807,12,True,2,0,0,1,4,1,1,2
13809,11,True,1,2,2,1,2,0,1,1
13811,19,True,4,8,7,2,10,4,2,4
13813,9,True,0,-1,-1,0,0,0,0,0
13815,19,True,4,8,7,2,10,4,2,4
13817,20,True,4,9,8,2,10,4,2,4
13819,11,True,1,1,1,1,2,0,1,1
13821,11,True,1,7,7,1,3,1,1,1
13823,27,True,4,1,0,2,15,6,5,4
13825,18,True,1,5,5,1,2,0,1,1
13827,10,True,0,-1,-1,0,0,0,0,0
13829,11,True,0,-1,-1,0,0,0,0,0
13831,17,True,1,0,0,1,3,1,1,1
13833,17,True,1,1,1,1,3,1,1,1
13835,11,True,0,-1,-1,0,0,0,0,0
13837,19,True,3,10,5,6,19,8,8,3
13839,35,True,6,18,9,10,32,13,13,6
13841,19,True,3,10,5,6,19,8,8,3
13843,15,True,1,1,1,1,2,0,1,1
13845,24,True,5,15,7,9,27,11,11,5
13847,17,True,1,10,10,1,2,0,1,1
13849,18,True,1,11,11,1,2,0,1,1
13851,15,True,1,1,1,1,5,2,2,1
13853,18,True,3,9,4,6,19,8,8,3
13855,18,True,2,0,0,1,5,2,1,2
13857,26,True,5,17,9,9,27,11,11,5
13859,24,True,5,15,7,9,27,11,11,5
13861,24,True,5,15,7,9,27,11,11,5
13863,24,True,5,15,7,9,27,11,11,5
13865,15,True,2,1,1,1,5,2,1,2
13867,25,True,5,16,8,9,27,11,11,5
13869,25,True,5,16,8,9,27,11,11,5
13871,31,True,3,22,17,6,19,8,8,3
13873,30,True,3,21,16,6,19,8,8,3
13875,30,True,3,21,16,6,19,8,8,3
13877,6,True,0,-1,-1,0,0,0,0,0
13879,14,True,3,1,1,1,6,2,1,3
13881,26,True,4,17,9,9,26,11,11,4
13883,24,True,4,15,7,9,26,11,11,4
13885,17,True,3,8,3,6,19,8,8,3
13887,41,True,4,32,24,9,26,11,11,4
13889,11,True,0,-1,-1,0,0,0,0,0
13891,9,True,0,-1,-1,0,0,0,0,0
13893,19,True,2,10,8,3,11,5,4,2
13895,23,True,2,4,4,1,6,2,2,2
13897,24,True,2,8,7,2,7,2,3,2
13899,18,True,2,9,7,3,11,5,4,2
13901,18,True,2,9,7,3,11,5,4,2
13903,19,True,1,0,0,1,4,1,2,1
13905,18,True,2,6,6,1,5,2,1,2
13907,16,True,2,4,4,1,5,2,1,2
13909,5,True,0,-1,-1,0,0,0,0,0
13911,27,True,4,18,10,9,26,11,11,4
13913,27,True,4,18,10,9,26,11,11,4
13915,12,True,1,1,1,1,3,1,1,1
13917,10,True,1,2,2,1,4,2,1,1
13919,18,True,1,3,3,1,3,1,1,1
13921,18,True,2,9,7,3,11,5,4,2
13923,10,True,1,6,6,1,3,1,1,1
13925,11,True,1,7,7,1,3,1,1,1
13927,11,True,1,0,0,1,3,1,1,1
13929,12,True,1,2,2,1,3,1,1,1
13931,29,True,4,18,18,1,8,3,1,4
13933,16,True,1,2,2,1,4,1,2,1
13935,27,True,4,18,10,9,26,11,11,4
13937,6,True,0,-1,-1,0,0,0,0,0
13939,12,True,1,8,8,1,3,1,1,1
13941,29,True,5,3,2,2,12,5,2,5
13943,10,True,1,6,6,1,3,1,1,1
13945,25,True,4,16,8,9,26,11,11,4
13947,11,True,1,1,1,1,2,0,1,1
13949,25,True,1,1,1,1,4,2,1,1
13951,12,True,3,0,0,1,7,3,1,3
13953,25,True,4,3,3,1,8,3,1,4
13955,5,True,0,-1,-1,0,0,0,0,0
13957,19,True,1,2,2,1,2,0,1,1
13959,19,True,2,10,8,3,11,5,4,2
13961,17,True,1,1,1,1,3,1,1,1
13963,18,True,0,-1,-1,0,0,0,0,0
13965,26,True,4,17,9,9,26,11,11,4
13967,17,True,0,-1,-1,0,0,0,0,0
13969,19,True,2,10,8,3,11,5,4,2
13971,18,True,2,9,7,3,11,5,4,2
13973,24,True,4,15,7,9,26,11,11,4
13975,25,True,4,16,8,9,26,11,11,4
13977,17,True,2,6,5,2,8,3,3,2
13979,16,True,2,1,1,1,4,1,1,2
13981,13,True,1,5,5,1,2,0,1,1
13983,14,True,6,2,0,3,17,7,4,6
13985,13,True,1,2,2,1,2,0,1,1
13987,17,True,2,1,1,1,4,1,1,2
13989,16,True,2,7,5,3,11,5,4,2
13991,17,True,2,3,3,1,4,1,1,2
13993,16,True,2,1,1,1,8,3,3,2
13995,24,True,4,15,15,1,7,2,1,4
13997,26,True,4,9,5,5,18,7,7,4
13999,15,True,2,0,0,1,4,1,1,2
14001,8,True,0,-1,-1,0,0,0,0,0
14003,7,True,0,-1,-1,0,0,0,0,0
14005,7,True,0,-1,-1,0,0,0,0,0
14007,26,True,4,17,9,9,26,11,11,4
14009,27,True,4,18,10,9,26,11,11,4
14011,25,True,4,16,8,9,26,11,11,4
14013,15,True,4,4,3,2,10,4,2,4
14015,10,True,3,0,0,1,6,2,1,3
14017,8,True,0,-1,-1,0,0,0,0,0
14019,25,True,5,2,1,2,12,5,2,5
14021,13,True,1,6,6,1,2,0,1,1
14023,6,True,1,0,0,1,3,1,1,1
14025,18,True,2,9,7,3,11,5,4,2
14027,17,True,2,8,6,3,11,5,4,2
14029,13,True,1,6,6,1,2,0,1,1
14031,26,True,3,7,6,2,8,3,2,3
14033,32,True,6,15,6,10,32,13,13,6
14035,30,True,6,13,4,10,32,13,13,6
14037,12,True,1,5,5,1,2,0,1,1
14039,9,True,0,-1,-1,0,0,0,0,0
14041,9,True,0,-1,-1,0,0,0,0,0
14043,17,True,2,8,6,3,11,5,4,2
14045,9,True,0,-1,-1,0,0,0,0,0
14047,31,True,5,14,5,10,31,13,13,5
14049,16,True,1,2,2,1,5,2,2,1
14051,11,True,1,4,4,1,2,0,1,1
14053,12,True,1,5,5,1,2,0,1,1
14055,15,True,3,3,0,4,11,4,4,3
14057,27,True,4,5,5,1,8,3,1,4
14059,9,True,0,-1,-1,0,0,0,0,0
14061,27,True,3,18,13,6,19,8,8,3
14063,6,True,2,0,0,1,4,1,1,2
14065,13,True,1,6,6,1,2,0,1,1
14067,19,True,2,10,8,3,12,5,5,2
14069,25,True,3,16,11,6,19,8,8,3
14071,19,True,1,10,10,1,6,3,2,1
14073,25,True,3,16,11,6,19,8,8,3
14075,17,True,1,1,1,1,2,0,1,1
14077,13,True,2,1,1,1,5,2,1,2
14079,13,True,4,0,0,1,8,3,1,4
14081,14,True,1,7,7,1,2,0,1,1
14083,11,True,1,7,7,1,3,1,1,1
14085,20,True,2,4,3,2,6,2,2,2
14087,11,True,1,0,0,1,3,1,1,1
14089,11,True,1,1,1,1,3,1,1,1
14091,13,True,1,9,9,1,3,1,1,1
14093,19,True,2,3,2,2,7,2,3,2
14095,18,True,2,9,9,1,4,1,1,2
14097,20,True,2,11,11,1,4,1,1,2
14099,13,True,1,1,1,1,2,0,1,1
14101,19,True,5,10,2,9,27,11,11,5
14103,9,True,2,1,1,1,5,2,1,2
14105,10,True,2,2,2,1,6,2,2,2
14107,25,True,5,2,1,2,14,5,4,5
14109,13,True,1,6,6,1,2,0,1,1
14111,17,True,2,0,0,1,5,2,1,2
14113,26,True,3,17,12,6,19,8,8,3
14115,12,True,1,5,5,1,2,0,1,1
14117,11,True,1,4,4,1,2,0,1,1
14119,20,True,4,5,3,3,12,5,3,4
14121,23,True,3,14,9,6,19,8,8,3
14123,12,True,1,5,5,1,2,0,1,1
14125,21,True,1,4,4,1,4,2,1,1
14127,10,True,2,0,0,1,4,1,1,2
14129,20,True,1,3,3,1,4,2,1,1
14131,20,True,1,3,3,1,4,2,1,1
14133,7,True,0,-1,-1,0,0,0,0,0
14135,10,True,1,3,3,1,2,0,1,1
14137,20,True,3,5,5,1,6,2,1,3
14139,20,True,1,3,3,1,3,1,1,1
14141,28,True,3,19,14,6,19,8,8,3
14143,9,True,2,0,0,1,6,2,2,2
14145,7,True,0,-1,-1,0,0,0,0,0
14147,19,True,1,1,1,1,2,0,1,1
14149,6,True,0,-1,-1,0,0,0,0,0
14151,21,True,1,0,0,1,3,1,1,1
14153,24,True,3,15,10,6,19,8,8,3
14155,6,True,0,-1,-1,0,0,0,0,0
14157,13,True,1,2,2,1,3,1,1,1
14159,21,True,1,0,0,1,4,1,2,1
14161,12,True,0,-1,-1,0,0,0,0,0
14163,20,True,2,1,1,1,5,2,1,2
14165,19,True,4,10,2,9,26,11,11,4
14167,12,True,0,-1,-1,0,0,0,0,0
14169,13,True,0,-1,-1,0,0,0,0,0
14171,25,True,3,16,11,6,19,8,8,3
14173,11,True,0,-1,-1,0,0,0,0,0
14175,10,True,0,-1,-1,0,0,0,0,0
14177,24,True,3,15,10,6,19,8,8,3
14179,11,True,0,-1,-1,0,0,0,0,0
14181,11,True,0,-1,-1,0,0,0,0,0
14183,23,True,3,14,9,6,19,8,8,3
14185,12,True,0,-1,-1,0,0,0,0,0
14187,20,True,1,3,3,1,3,1,1,1
14189,11,True,0,-1,-1,0,0,0,0,0
14191,17,True,2,0,0,1,4,1,1,2
14193,12,True,0,-1,-1,0,0,0,0,0
14195,11,True,0,-1,-1,0,0,0,0,0
14197,12,True,0,-1,-1,0,0,0,0,0
14199,11,True,0,-1,-1,0,0,0,0,0
14201,20,True,2,3,3,1,6,2,2,2
14203,13,True,1,1,1,1,2,0,1,1
14205,17,True,4,8,8,1,7,2,1,4
14207,25,True,3,16,11,6,19,8,8,3
14209,18,True,4,9,9,1,7,2,1,4
14211,11,True,0,-1,-1,0,0,0,0,0
14213,11,True,1,2,2,1,4,1,2,1
14215,11,True,1,0,0,1,3,1,1,1
14217,12,True,1,1,1,1,3,1,1,1
14219,31,True,5,22,14,9,27,11,11,5
14221,20,True,4,11,3,9,26,11,11,4
14223,25,True,3,16,11,6,19,8,8,3
14225,11,True,1,6,6,1,2,0,1,1
14227,9,True,1,4,4,1,2,0,1,1
14229,22,True,3,3,2,2,8,3,2,3
14231,11,True,0,-1,-1,0,0,0,0,0
14233,12,True,0,-1,-1,0,0,0,0,0
14235,9,True,0,-1,-1,0,0,0,0,0
14237,10,True,0,-1,-1,0,0,0,0,0
14239,10,True,2,0,0,1,5,2,1,2
14241,13,True,1,2,2,1,2,0,1,1
14243,22,True,3,13,8,6,19,8,8,3
14245,10,True,1,1,1,1,4,2,1,1
14247,23,True,2,3,0,4,12,5,5,2
14249,18,True,3,2,1,2,9,4,2,3
14251,10,True,0,-1,-1,0,0,0,0,0
14253,27,True,4,10,8,3,12,5,3,4
14255,22,True,3,13,8,6,19,8,8,3
14257,20,True,4,11,3,9,26,11,11,4
14259,19,True,4,10,2,9,26,11,11,4
14261,9,True,1,2,2,1,2,0,1,1
14263,33,True,4,24,16,9,26,11,11,4
14265,10,True,0,-1,-1,0,0,0,0,0
14267,9,True,0,-1,-1,0,0,0,0,0
14269,34,True,5,25,17,9,27,11,11,5
14271,32,True,4,23,15,9,26,11,11,4
14273,9,True,1,4,4,1,4,1,2,1
14275,8,True,2,1,1,1,4,1,1,2
14277,13,True,2,4,2,3,10,4,4,2
14279,23,True,1,0,0,1,3,1,1,1
14281,22,True,1,3,3,1,2,0,1,1
14283,7,True,0,-1,-1,0,0,0,0,0
14285,7,True,0,-1,-1,0,0,0,0,0
14287,33,True,4,24,16,9,26,11,11,4
14289,7,True,0,-1,-1,0,0,0,0,0
14291,32,True,4,2,1,2,11,4,3,4
14293,12,True,1,3,3,1,6,3,2,1
14295,21,True,1,3,3,1,4,2,1,1
14297,13,True,1,4,4,1,6,3,2,1
14299,11,True,0,-1,-1,0,0,0,0,0
14301,9,True,1,4,4,1,2,0,1,1
14303,19,True,2,6,6,1,5,2,1,2
14305,8,True,2,2,2,1,4,1,1,2
14307,12,True,1,3,3,1,6,3,2,1
14309,14,True,2,5,5,1,4,1,1,2
14311,9,True,1,0,0,1,3,1,1,1
14313,16,True,2,2,1,2,7,3,2,2
14315,9,True,1,2,2,1,4,2,1,1
14317,14,True,2,5,5,1,4,1,1,2
14319,31,True,5,22,14,9,27,11,11,5
14321,18,True,4,7,7,1,8,3,1,4
14323,25,True,3,8,7,2,8,3,2,3
14325,17,True,4,6,6,1,8,3,1,4
14327,12,True,0,-1,-1,0,0,0,0,0
14329,19,True,4,8,8,1,8,3,1,4
14331,32,True,4,23,15,9,26,11,11,4
14333,17,True,4,6,6,1,8,3,1,4
14335,30,True,5,0,0,1,11,4,2,5
14337,16,True,1,7,7,1,3,1,1,1
14339,14,True,1,5,5,1,5,2,2,1
14341,16,True,1,4,4,1,4,2,1,1
14343,13,True,1,0,0,1,3,1,1,1
14345,37,True,7,11,9,3,18,7,4,7
14347,15,True,1,3,3,1,4,2,1,1
14349,21,True,3,12,7,6,19,8,8,3
14351,14,True,1,2,2,1,3,1,1,1
14353,21,True,3,12,7,6,19,8,8,3
14355,15,True,1,1,1,1,2,0,1,1
14357,15,True,1,11,11,1,3,1,1,1
14359,19,True,3,10,5,6,19,8,8,3
14361,30,True,3,21,16,6,19,8,8,3
14363,30,True,8,8,6,3,18,7,3,8
14365,26,True,3,5,5,1,8,3,2,3
14367,18,True,2,0,0,1,5,2,1,2
14369,25,True,3,4,4,1,8,3,2,3
14371,14,True,1,10,10,1,3,1,1,1
14373,6,True,1,1,1,1,3,1,1,1
14375,24,True,5,6,2,5,16,6,5,5
14377,25,True,3,16,11,6,19,8,8,3
14379,6,True,0,-1,-1,0,0,0,0,0
14381,16,True,1,12,12,1,3,1,1,1
14383,35,True,5,26,18,9,27,11,11,5
14385,31,True,5,22,14,9,27,11,11,5
14387,31,True,5,22,14,9,27,11,11,5
14389,19,True,3,10,5,6,19,8,8,3
14391,21,True,5,8,5,4,14,5,4,5
14393,15,True,1,11,11,1,3,1,1,1
14395,16,True,1,12,12,1,3,1,1,1
14397,14,True,1,10,10,1,3,1,1,1
14399,28,True,5,19,11,9,27,11,11,5
14401,30,True,5,21,13,9,27,11,11,5
14403,29,True,5,20,12,9,27,11,11,5
14405,19,True,3,10,5,6,19,8,8,3
14407,15,True,1,0,0,1,3,1,1,1
14409,14,True,2,2,2,1,5,2,1,2
14411,18,True,3,9,4,6,19,8,8,3
14413,29,True,5,20,12,9,27,11,11,5
14415,13,True,1,0,0,1,4,1,2,1
14417,28,True,5,19,11,9,27,11,11,5
14419,13,True,2,1,1,1,4,1,1,2
14421,11,True,4,2,2,1,7,2,1,4
14423,20,True,3,11,6,6,19,8,8,3
14425,20,True,3,11,6,6,19,8,8,3
14427,29,True,5,2,1,2,11,4,2,5
14429,10,True,0,-1,-1,0,0,0,0,0
14431,12,True,1,8,8,1,3,1,1,1
14433,15,True,1,4,4,1,3,1,1,1
14435,9,True,0,-1,-1,0,0,0,0,0
14437,10,True,0,-1,-1,0,0,0,0,0
14439,15,True,2,1,0,2,7,3,2,2
14441,10,True,0,-1,-1,0,0,0,0,0
14443,18,True,1,6,6,1,3,1,1,1
14445,13,True,1,2,2,1,5,2,2,1
14447,26,True,2,0,0,1,4,1,1,2
14449,11,True,4,2,2,1,7,2,1,4
14451,11,True,0,-1,-1,0,0,0,0,0
14453,19,True,3,10,5,6,19,8,8,3
14455,21,True,4,4,2,3,12,5,3,4
14457,29,True,5,20,12,9,27,11,11,5
14459,22,True,3,5,3,3,11,4,4,3
14461,15,True,1,1,1,1,4,2,1,1
14463,14,True,3,0,0,1,7,3,1,3
14465,28,True,5,19,11,9,27,11,11,5
14467,28,True,4,19,11,9,26,11,11,4
14469,29,True,4,20,12,9,26,11,11,4
14471,20,True,3,11,6,6,19,8,8,3
14473,34,True,4,23,23,1,8,3,1,4
14475,27,True,5,18,10,9,27,11,11,5
14477,12,True,3,3,3,1,6,2,1,3
14479,9,True,0,-1,-1,0,0,0,0,0
14481,16,True,1,3,3,1,4,2,1,1
14483,15,True,1,11,11,1,3,1,1,1
14485,16,True,1,1,1,1,3,1,1,1
14487,10,True,3,1,1,1,6,2,1,3
14489,30,True,4,21,13,9,26,11,11,4
14491,28,True,4,19,11,9,26,11,11,4
14493,19,True,3,10,5,6,19,8,8,3
14495,28,True,8,3,0,4,22,9,5,8
14497,26,True,2,4,4,1,5,2,1,2
14499,16,True,1,12,12,1,3,1,1,1
14501,14,True,2,1,1,1,5,2,1,2
14503,27,True,4,18,10,9,26,11,11,4
14505,22,True,3,1,1,1,7,3,1,3
14507,18,True,1,14,14,1,3,1,1,1
14509,13,True,2,4,4,1,5,2,1,2
14511,30,True,7,8,2,7,26,11,8,7
14513,16,True,1,12,12,1,3,1,1,1
14515,15,True,1,11,11,1,3,1,1,1
14517,11,True,0,-1,-1,0,0,0,0,0
14519,28,True,5,19,11,9,27,11,11,5
14521,16,True,1,12,12,1,3,1,1,1
14523,14,True,1,10,10,1,3,1,1,1
14525,21,True,3,4,3,2,8,3,2,3
14527,14,True,3,0,0,1,6,2,1,3
14529,28,True,4,19,11,9,26,11,11,4
14531,26,True,4,17,9,9,26,11,11,4
14533,13,True,5,2,2,1,9,3,1,5
14535,27,True,4,18,10,9,26,11,11,4
14537,10,True,0,-1,-1,0,0,0,0,0
14539,17,True,1,4,4,1,2,0,1,1
14541,14,True,4,3,3,1,8,3,1,4
14543,27,True,4,18,10,9,26,11,11,4
14545,22,True,4,11,10,2,10,4,2,4
14547,21,True,4,10,9,2,10,4,2,4
14549,3,True,0,-1,-1,0,0,0,0,0
14551,21,True,4,10,9,2,10,4,2,4
14553,12,True,2,2,2,1,9,4,3,2
14555,22,True,4,11,10,2,10,4,2,4
14557,30,True,6,4,2,3,17,7,4,6
14559,30,True,5,5,0,6,20,8,7,5
14561,26,True,8,4,2,3,18,7,3,8
14563,2,True,0,-1,-1,0,0,0,0,0
14565,23,True,3,14,9,6,19,8,8,3
14567,12,True,2,1,0,2,6,2,2,2
14569,13,True,1,1,1,1,4,2,1,1
14571,13,True,1,0,0,1,2,0,1,1
14573,28,True,5,19,11,9,27,11,11,5
14575,19,True,4,1,0,2,9,3,2,4
14577,11,True,0,-1,-1,0,0,0,0,0
14579,21,True,3,12,7,6,19,8,8,3
14581,9,True,0,-1,-1,0,0,0,0,0
14583,27,True,5,18,10,9,27,11,11,5
14585,21,True,1,14,14,1,2,0,1,1
14587,14,True,3,2,0,3,9,3,3,3
14589,25,True,5,16,8,9,27,11,11,5
14591,15,True,4,2,0,3,14,5,5,4
14593,11,True,0,-1,-1,0,0,0,0,0
14595,27,True,5,18,10,9,27,11,11,5
14597,10,True,0,-1,-1,0,0,0,0,0
14599,26,True,5,17,9,9,27,11,11,5
14601,27,True,5,18,10,9,27,11,11,5
14603,10,True,1,0,0,1,2,0,1,1
14605,9,True,0,-1,-1,0,0,0,0,0
14607,25,True,5,16,8,9,27,11,11,5
14609,10,True,0,-1,-1,0,0,0,0,0
14611,33,True,3,24,19,6,19,8,8,3
14613,24,True,5,15,7,9,27,11,11,5
14615,8,True,0,-1,-1,0,0,0,0,0
14617,8,True,0,-1,-1,0,0,0,0,0
14619,31,True,3,22,17,6,19,8,8,3
14621,21,True,3,12,7,6,19,8,8,3
14623,27,True,4,18,10,9,26,11,11,4
14625,9,True,0,-1,-1,0,0,0,0,0
14627,21,True,2,12,10,3,11,5,4,2
14629,21,True,2,12,10,3,11,5,4,2
14631,13,True,1,0,0,1,3,1,1,1
14633,11,True,1,1,1,1,5,2,2,1
14635,21,True,2,12,10,3,11,5,4,2
14637,24,True,5,15,7,9,27,11,11,5
14639,27,True,2,0,0,1,4,1,1,2
14641,9,True,0,-1,-1,0,0,0,0,0
14643,9,True,0,-1,-1,0,0,0,0,0
14645,23,True,5,14,6,9,27,11,11,5
14647,26,True,5,17,9,9,27,11,11,5
14649,19,True,2,7,7,1,5,2,1,2
14651,12,True,1,0,0,1,2,0,1,1
14653,13,True,1,5,5,1,4,2,1,1
14655,19,True,3,1,0,2,9,3,3,3
14657,24,True,5,15,7,9,27,11,11,5
14659,21,True,2,2,2,1,5,2,1,2
14661,9,True,0,-1,-1,0,0,0,0,0
14663,23,True,4,2,0,3,11,4,3,4
14665,14,True,1,10,10,1,3,1,1,1
14667,9,True,1,0,0,1,2,0,1,1
14669,8,True,0,-1,-1,0,0,0,0,0
14671,13,True,1,0,0,1,4,1,2,1
14673,31,True,4,20,20,1,8,3,1,4
14675,29,True,4,18,18,1,8,3,1,4
14677,8,True,1,4,4,1,3,1,1,1
14679,31,True,6,5,3,3,15,6,3,6
14681,32,True,5,6,5,2,12,5,2,5
14683,14,True,1,0,0,1,2,0,1,1
14685,23,True,5,14,6,9,27,11,11,5
14687,11,True,1,7,7,1,3,1,1,1
14689,28,True,4,19,11,9,26,11,11,4
14691,28,True,4,19,11,9,26,11,11,4
14693,28,True,4,19,11,9,26,11,11,4
14695,42,True,5,12,0,13,40,16,19,5
14697,21,True,5,12,4,9,27,11,11,5
14699,9,True,1,0,0,1,2,0,1,1
14701,21,True,1,4,4,1,2,0,1,1
14703,20,True,2,0,0,1,4,1,1,2
14705,23,True,4,14,6,9,26,11,11,4
14707,28,True,4,19,11,9,26,11,11,4
14709,22,True,4,13,5,9,26,11,11,4
14711,20,True,1,2,2,1,4,2,1,1
14713,18,True,3,2,2,1,7,3,1,3
14715,22,True,2,13,11,3,11,5,4,2
14717,26,True,4,17,9,9,26,11,11,4
14719,24,True,3,2,1,2,8,3,2,3
14721,28,True,4,19,11,9,26,11,11,4
14723,23,True,5,14,6,9,27,11,11,5
